score_id,area_id,area_name,business_type_id,category,subcategory,competitor_count,nearest_competitor_m,population,demand_index,market_saturation,suitability_score,recommended
577,16,El Azarita,12,Education,Education Center,1,0,20000,20000,0.5,9.99,TRUE
578,17,El Dekhela,12,Education,Education Center,0,0,7000,7000,0,8.05,TRUE
579,18,El Ekbal,12,Education,Education Center,0,0,11000,11000,0,8.65,TRUE
580,19,El Gomrok (Bahary),12,Education,Education Center,0,0,22000,22000,0,10,TRUE
581,20,El Hadra,12,Education,Education Center,0,0,22000,22000,0,10,TRUE
582,21,El Ibrahimiya,12,Education,Education Center,0,0,15000,15000,0,9.25,TRUE
583,22,El Maamoura,12,Education,Education Center,0,0,7500,7500,0,8.13,TRUE
584,23,El Mandara,12,Education,Education Center,1,0,9000,9000,1.1,8.32,TRUE
585,24,El Montazah,12,Education,Education Center,0,0,8000,8000,0,8.2,TRUE
586,25,El Nozha,12,Education,Education Center,0,0,8500,8500,0,8.28,TRUE
587,26,El Shatby,12,Education,Education Center,2,299,14000,7000,1.4,9.06,TRUE
588,27,El Shotbi,12,Education,Education Center,0,0,19000,19000,0,9.85,TRUE
589,28,El Wardian,12,Education,Education Center,0,0,20000,20000,0,10,TRUE
590,29,Fleming,12,Education,Education Center,0,0,13000,13000,0,8.95,TRUE
591,30,Gleem,12,Education,Education Center,0,0,12000,12000,0,8.8,TRUE
592,31,Kafr Abdu,12,Education,Education Center,0,0,18000,18000,0,9.7,TRUE
593,32,King Mariout,12,Education,Education Center,0,0,3000,3000,0,5.85,FALSE
594,33,Laurent,12,Education,Education Center,0,0,12500,12500,0,8.88,TRUE
595,34,Louran,12,Education,Education Center,1,0,14000,14000,0.7,9.08,TRUE
596,35,Mahatet El Raml,12,Education,Education Center,3,173,22000,7333,1.4,9.96,TRUE
597,36,Mex,12,Education,Education Center,0,0,8500,8500,0,8.28,TRUE
598,37,Miami,12,Education,Education Center,0,0,10000,10000,0,8.5,TRUE
599,38,Moharram Bek,12,Education,Education Center,0,0,17000,17000,0,9.55,TRUE
600,39,New Borg El Arab,12,Education,Education Center,0,0,3500,3500,0,6.32,TRUE
601,40,Roshdy,12,Education,Education Center,0,0,12000,12000,0,8.8,TRUE
602,41,Saba Pasha,12,Education,Education Center,0,0,13500,13500,0,9.03,TRUE
603,42,San Stefano,12,Education,Education Center,0,0,9500,9500,0,8.43,TRUE
604,43,Sidi Bishr,12,Education,Education Center,0,0,11000,11000,0,8.65,TRUE
605,44,Sidi Gaber,12,Education,Education Center,0,0,15000,15000,0,9.25,TRUE
606,45,Sidi Salem,12,Education,Education Center,0,0,8000,8000,0,8.2,TRUE
607,46,Smouha,12,Education,Education Center,1,0,13000,13000,0.8,8.93,TRUE
608,47,Sporting,12,Education,Education Center,0,0,12000,12000,0,8.8,TRUE
609,48,Stanley,12,Education,Education Center,0,0,11500,11500,0,8.73,TRUE
610,49,Victoria,12,Education,Education Center,0,0,10000,10000,0,8.5,TRUE
611,50,Zizinia,12,Education,Education Center,3,13,10000,3333,3,7.08,TRUE
