Intersection_ID,Latitude,Longitude,Connecting_Streets_Count
6117757090,31.3050651,30.0692039,1
6117757091,31.3047054,30.0694352,1
6117757092,31.3030954,30.0675496,3
6117757095,31.2975641,30.0683597,3
6117757096,31.298397,30.0674254,3
6117757097,31.2971561,30.0679895,3
6117757098,31.2980569,30.067,3
6117757099,31.2969074,30.0678514,3
6117757100,31.2978885,30.0667893,3
6117757101,31.2966702,30.0677052,3
6117757102,31.2977305,30.0665802,3
6117757160,31.3006899,30.0702549,3
6117757162,31.2987524,30.0678647,4
6117757163,31.2963275,30.0649197,3
6117757164,31.2968959,30.0655785,3
6117757165,31.2975687,30.0664043,3
6117757190,31.2932403,30.0619204,3
6117757193,31.2953525,30.0607304,3
6117757196,31.2971274,30.0598196,3
6117757205,31.2949093,30.0595186,3
6117757210,31.2927377,30.0589369,3
6117757213,31.2936956,30.0586414,3
6117757215,31.2938686,30.058528,3
6117757217,31.2965559,30.0564092,3
6118863378,31.3132745,30.0628164,3
6119142097,31.3064582,30.0582394,3
6119170408,31.3009422,30.0568864,3
6119170412,31.3011873,30.0563512,3
6119170419,31.2963513,30.0538326,3
6119170420,31.2955737,30.0546649,3
6119170434,31.3004067,30.0535079,1
6119170437,31.2997608,30.0559306,3
6119170440,31.2997711,30.0557282,3
6119170444,31.2998583,30.0551988,4
6119851427,31.2972429,30.062705,3
6119851428,31.2974651,30.0624763,4
6119851429,31.2978362,30.0620961,3
6119851430,31.2970529,30.0611433,3
6119851432,31.2969256,30.0617909,3
6119851433,31.2985083,30.0638016,3
6119851434,31.2968444,30.0622175,3
6119851438,31.298318,30.0640202,3
6119851439,31.2967689,30.0626222,3
6119851440,31.2981129,30.0642442,3
6119851441,31.2967022,30.0630258,3
6119851442,31.2979113,30.0644802,3
6119851443,31.2977474,30.0646518,3
6119851444,31.2965655,30.0637241,3
6119851445,31.2975383,30.0648748,4
6119851447,31.2971217,30.065305,3
6119851456,31.296642,30.0633059,3
6119851458,31.2990252,30.0588322,4
6119851460,31.2985884,30.0582635,3
6119854609,31.3057343,30.0624937,3
6119854676,31.3093537,30.0606825,4
6119854677,31.3103133,30.0609348,3
6119854678,31.3102467,30.0612875,3
6119854683,31.3088351,30.060889,3
6119854789,31.3087204,30.06147,3
6119854790,31.3088139,30.0609963,3
6119854791,31.3083756,30.0608706,4
6119854792,31.3083125,30.0608525,3
6119854793,31.3085171,30.0602997,4
6119854794,31.3088155,30.0603908,1
6119854800,31.3097149,30.0596097,3
6120647586,31.3181812,30.0546082,3
6120647644,31.3176457,30.0547357,1
6120976924,31.320991,30.0662915,3
6120976925,31.3210368,30.0657667,3
6120976975,31.3212484,30.0663312,3
6120976981,31.3222618,30.0665304,3
6120998078,31.3149586,30.0670163,3
6121055161,31.2990675,30.0631927,4
6121055162,31.3008779,30.0654681,3
6121055163,31.300725,30.0656405,3
6121055164,31.2995197,30.0641024,3
6121055165,31.3005249,30.0658662,3
6121055167,31.2992474,30.0656561,1
6121055169,31.2996657,30.0651491,1
6121055170,31.3020388,30.0626573,3
6121095882,31.2890126,30.0621007,1
6121107195,31.2903443,30.0622369,4
6121107207,31.2970988,30.0572539,3
6121107208,31.2971389,30.0574498,3
6121107210,31.2972157,30.0578119,3
6121107211,31.2972592,30.0580399,3
6121107212,31.2973326,30.0586541,3
6121107216,31.2973396,30.0595792,3
6121279351,31.279101,30.0438484,3
6121279353,31.2797788,30.0433589,3
6121279354,31.2803939,30.0447857,3
6121279355,31.2794687,30.0435837,3
6121279356,31.277862,30.0426037,3
6121279357,31.2814436,30.0421657,3
6121279361,31.279864,30.0451045,3
6121279362,31.2834438,30.0539415,3
6121279363,31.2831125,30.0531167,3
6121293677,31.2769624,30.0420359,3
6121293680,31.2796649,30.0452217,3
6121293683,31.2762493,30.04575,3
6121293684,31.2753495,30.0451385,3
6121588848,31.2839088,30.0405082,3
6121588858,31.2820279,30.0382072,1
6121588865,31.2774261,30.0434727,3
6121589514,31.2739475,30.0441915,3
6121589515,31.2754035,30.0410521,3
6121589518,31.279381,30.0344035,3
6121589519,31.2791939,30.0349917,1
6121589520,31.278896,30.0341649,3
6121589521,31.2787537,30.0345786,1
6121589557,31.2784145,30.0344505,1
6121589560,31.2800219,30.0346899,3
6121589562,31.2801658,30.0344036,3
6121609553,31.2910031,30.0513318,3
6121609580,31.2884124,30.0474272,4
6121682416,31.2768302,30.020582,3
6121682417,31.2766217,30.019766,3
6121682418,31.2768964,30.0196645,3
6121682419,31.2771001,30.0204842,3
6121682420,31.2763878,30.0198526,3
6121682421,31.2771349,30.0195763,3
6121682422,31.2766013,30.0206649,3
6121682423,31.2773506,30.0203934,3
6121682428,31.2771601,30.0218697,3
6121682429,31.2769762,30.0211586,3
6121682438,31.2767451,30.021237,3
6121682439,31.2783877,30.0206601,3
6121682440,31.2775029,30.0209703,4
6121682441,31.2772504,30.0210629,3
6121682442,31.2774407,30.0217749,3
6121682443,31.2769262,30.0219488,3
6121682444,31.2776927,30.0216897,3
6121682445,31.2777571,30.0219335,3
6121682446,31.2769886,30.0190221,4
6121682447,31.2765622,30.0174091,3
6121682448,31.2778857,30.0187062,3
6121682462,31.2768867,30.0222365,3
6121682463,31.2769885,30.0222049,3
6121682464,31.2762458,30.01929,3
6121683469,31.2745432,30.0199354,3
6121683470,31.274687,30.0204745,3
6121683472,31.274795,30.0196481,3
6121683473,31.2755332,30.0202072,3
6121683474,31.2754304,30.0202397,4
6121683475,31.274375,30.020573,3
6121683476,31.2749978,30.0203763,3
6121683479,31.2751885,30.0188724,3
6121683480,31.2756326,30.0187214,3
6121683597,31.2755072,30.0182443,3
6121683600,31.2740243,30.0163436,1
6121683603,31.2739474,30.015884,3
6121683639,31.2740856,30.0198918,3
6121703436,31.2763914,30.0181393,1
6121703437,31.2767236,30.0180182,4
6121703438,31.2776229,30.0176903,3
6121703439,31.2769911,30.0179206,3
6121703440,31.2772417,30.0189286,4
6121703441,31.2774215,30.0196312,3
6121703442,31.2773155,30.019218,3
6121703443,31.277962,30.0190013,3
6121703444,31.2776707,30.019099,3
6121703445,31.2778599,30.0197898,3
6121703446,31.2771741,30.0197248,3
6121703447,31.2777863,30.0195074,3
6121703452,31.2775612,30.0201922,3
6121703453,31.2781107,30.0207558,3
6121703454,31.2782053,30.0199618,3
6121703455,31.2779185,30.0200633,3
6121703456,31.2780366,30.020489,3
6121703457,31.277673,30.0206108,3
6121703458,31.2774786,30.0199197,3
6121703459,31.2766721,30.0209464,3
6121703460,31.2774297,30.0206931,4
6121703461,31.2772465,30.0199992,3
6121735139,31.2649622,30.0285148,3
6121735140,31.2655204,30.028893,4
6121735146,31.2661583,30.0291558,3
6121735148,31.2668006,30.0294972,3
6121735168,31.2755238,30.0293154,3
6121735184,31.2802186,30.0275471,3
6121736785,31.283253,30.0270107,3
6121736872,31.279503,30.0246598,3
6121766259,31.2853972,30.0298219,3
6121766263,31.2859952,30.0326829,4
6121766272,31.286845,30.0332879,3
6121783374,31.2868199,30.0266456,3
6121872627,31.2859308,30.0392374,3
6121875034,31.2855526,30.0343208,4
6121875041,31.284159,30.0333259,3
6121875051,31.2842475,30.0357333,3
6121875052,31.2853566,30.039507,4
6121875058,31.2859159,30.0391172,4
6121875062,31.2910061,30.0356631,3
6121875063,31.2896202,30.0354532,3
6121875064,31.286958,30.0383965,4
6121897573,31.2891416,30.0369175,3
6121897575,31.2892667,30.0368305,4
6121897576,31.2886628,30.0350191,4
6121897577,31.2880098,30.0330028,4
6121897578,31.2879141,30.0326943,4
6121897579,31.2866861,30.0292747,3
6121911486,31.2871894,30.0304272,4
6121911487,31.287527,30.0314557,4
6122419335,31.2706218,30.0313485,4
6122419346,31.2754619,30.0292541,3
6122838829,31.2793887,30.0300195,1
6122838831,31.2802609,30.0280212,3
6122838836,31.2810884,30.028718,3
6122838837,31.2801176,30.0286039,3
6122838851,31.2814747,30.0324704,3
6122838861,31.2837956,30.0334534,4
6122838871,31.2812833,30.0323886,3
6122839392,31.2802397,30.0319634,3
6122839412,31.2783743,30.0310622,4
6122917316,31.2875038,30.0255604,3
6122917317,31.28775,30.0262324,3
6122917343,31.286597,30.0289591,3
6122917345,31.2865523,30.0291206,3
6122917364,31.2860047,30.0267386,3
6122917491,31.2840618,30.027612,3
6122935982,31.2877265,30.029455,3
6122940619,31.2889231,30.0296524,3
6122940620,31.2890476,30.0300309,1
6122961727,31.2893874,30.0347031,4
6122961728,31.2891703,30.0340204,3
6122961729,31.2889533,30.0333393,3
6122961730,31.2884696,30.031803,3
6123022801,31.2873184,30.0356092,3
6123022802,31.2878912,30.0353583,3
6123022804,31.2882701,30.0311349,4
6123022806,31.2891749,30.0370047,3
6123173672,31.2776772,30.0179053,3
6123173674,31.277229,30.0178339,3
6123173675,31.2774835,30.0188444,3
6123173676,31.2773363,30.0177948,3
6123173677,31.2776053,30.0188026,3
6123173678,31.2770859,30.0174169,3
6123173679,31.2771958,30.017846,3
6123228652,31.2670147,30.0065866,3
6123228653,31.2663941,30.0033002,4
6123228654,31.2670781,30.0039393,4
6123228658,31.2674881,30.0041575,3
6123228659,31.2678915,30.003617,3
6123228660,31.2673196,30.0036483,4
6123228661,31.2666329,30.0030178,4
6123228662,31.2661116,30.0025438,3
6123228666,31.2651898,30.0018484,1
6123228667,31.2655096,30.0013614,3
6123228672,31.2686815,30.0043764,3
6123228677,31.2715418,30.0089041,3
6123228790,31.2803423,30.013947,3
6123232126,31.2692319,30.0067118,1
6123240473,31.2702533,30.007799,3
6123240474,31.2705399,30.0073971,3
6123240476,31.2712078,30.0080722,3
6123240477,31.2708579,30.0077193,3
6123240478,31.2702285,30.0070791,3
6123240479,31.2699233,30.0074971,3
6123240480,31.2704536,30.006773,3
6123240481,31.2705312,30.0080729,3
6123240482,31.2710875,30.0074189,3
6123240483,31.2695997,30.0071354,3
6123240484,31.2709195,30.0084539,3
6123240585,31.2701226,30.0064396,3
6123240586,31.2712964,30.0076318,1
6123240589,31.2700844,30.0045271,4
6123240590,31.2696973,30.0041266,4
6123240591,31.2692869,30.0037019,4
6123240592,31.2685712,30.0029615,3
6123244662,31.2689396,30.0110047,1
6123361955,31.2499677,30.0027524,3
6123361956,31.250021,30.0030473,3
6123361965,31.2489521,30.0028064,3
6123361966,31.2496945,30.002442,4
6123361970,31.2521992,30.0000712,3
6123361972,31.2537672,30.0022078,3
6123361974,31.2549186,30.003598,3
6123361975,31.2554526,30.0042556,3
6123361976,31.2560269,30.0049509,3
6123361977,31.2565653,30.0056239,3
6123361983,31.2591589,30.0083425,3
6123362587,31.2607033,30.0100833,3
6123362590,31.261114,30.0102616,3
6123382433,31.2571575,30.0047598,3
6123382434,31.2559557,30.003542,4
6123382435,31.2549366,30.0011591,4
6123382436,31.2554448,30.0018994,4
6123382437,31.2559218,30.0026552,4
6123382438,31.2553255,30.0008161,4
6123382439,31.2545927,30.0009638,1
6123382440,31.254414,30.0006787,4
6123382441,31.2537519,29.999622,4
6123382442,31.2533045,29.9989082,4
6123382444,31.253203,29.9977107,3
6123382445,31.2537282,29.9984677,4
6123382446,31.2541939,29.9991629,4
6123382447,31.2558315,30.0015509,4
6123382448,31.2563118,30.0023215,4
6123382449,31.2565765,30.0026401,4
6123382456,31.255282,30.0032616,3
6123382457,31.2547539,30.0025257,3
6123382458,31.2555218,30.0030381,4
6123382459,31.2550094,30.0022865,4
6123382460,31.2557302,30.0028399,3
6123382462,31.2547359,30.0013343,4
6123382463,31.2552254,30.0020988,4
6123382464,31.2543848,30.0016543,3
6123382466,31.2529301,29.9993275,4
6123387717,31.2575315,30.0058443,3
6123387718,31.2583165,30.0065147,3
6123387719,31.2580859,30.0067884,3
6123387720,31.257391,30.0060648,3
6123387721,31.257218,30.0063363,3
6123387722,31.2577054,30.0055715,4
6123387723,31.2583985,30.0046419,3
6123387724,31.257972,30.0058054,3
6123387725,31.2586616,30.0048934,3
6123387727,31.2582419,30.0060422,3
6123387728,31.2588972,30.0051159,3
6123387729,31.2577817,30.0071389,4
6123387730,31.2578742,30.0070323,4
6123387731,31.2585082,30.0062758,3
6123387732,31.2591485,30.0053291,3
6123387733,31.2596748,30.0077164,3
6123387735,31.2596625,30.0088424,3
6123387736,31.2604021,30.0070054,3
6123387737,31.2600968,30.0066159,3
6123387742,31.2594923,30.0056226,3
6123387744,31.2599519,30.0060095,3
6123441967,31.2625323,30.0053755,3
6123441968,31.2627579,30.0050204,4
6123441969,31.2629539,30.0047181,4
6123441970,31.2631455,30.0044216,4
6123441971,31.2633484,30.0041084,4
6123441972,31.2635229,30.003839,4
6123441973,31.2637043,30.0035591,4
6123441975,31.2639083,30.0032444,4
6123442240,31.260174,30.0002966,4
6123526850,31.2556441,29.9931264,3
6123526851,31.2552286,29.992308,3
6123526852,31.2557329,29.9930477,3
6123526863,31.2590259,30.0004337,4
6123526864,31.2596843,30.0010267,3
6123572736,31.2529864,29.9908343,4
6123572737,31.2534284,29.991522,3
6123572738,31.253479,29.9914785,3
6123572739,31.2539667,29.9922399,3
6123572740,31.2533574,29.9910154,1
6123572741,31.254724,29.9939417,3
6123572742,31.2542296,29.9932083,4
6123572743,31.2543655,29.9954483,4
6123572744,31.2527107,29.992154,4
6123572745,31.2532232,29.9928968,4
6123572746,31.2537378,29.9936516,4
6123572747,31.2542336,29.9943787,4
6123572748,31.254738,29.9951263,4
6123572750,31.2552153,29.9952373,1
6123572751,31.2549898,29.9949085,4
6123572752,31.2544768,29.9941606,4
6123572753,31.2540733,29.9921447,1
6123572754,31.2510109,29.9932385,1
6123572755,31.252759,29.9957171,4
6123572756,31.2532393,29.9964673,4
6123572757,31.2524799,29.9983399,3
6123572758,31.2519809,29.9975849,4
6123572759,31.2527036,29.9981318,3
6123572760,31.2522304,29.9973651,4
6123572761,31.2517381,29.9966106,4
6123572762,31.2517403,29.9977997,3
6123572763,31.2512281,29.9970573,3
6123572764,31.251117,29.999264,1
6123572765,31.250727,29.9986861,4
6123572766,31.2502155,29.997949,4
6123572767,31.2493356,30.0003727,1
6123572768,31.2498493,29.9999319,4
6123572769,31.2502159,29.9995995,4
6123572770,31.2506221,29.999245,4
6123572771,31.2507691,29.9991145,1
6123572772,31.2504346,29.9989459,4
6123572773,31.2498996,29.998225,4
6123572776,31.2509262,29.9973284,3
6123626281,31.2499142,29.9926045,3
6123626282,31.2495133,29.9925927,3
6123626686,31.2502861,29.9926324,3
6123626689,31.2503097,29.9925728,3
6123626692,31.2504254,29.9925236,3
6123626702,31.2503488,29.9927825,3
6123626711,31.2507109,29.9896493,3
6123626715,31.2510504,29.9886849,3
6123626728,31.2507995,29.9902525,3
6123626730,31.2505715,29.990224,4
6123626734,31.2500164,29.9874943,3
6123626735,31.2520186,29.9861816,3
6123645825,31.2507666,29.9951689,3
6145160624,31.1962694,29.8957768,3
6145160661,31.1949793,29.8965495,3
6145398945,31.1951577,29.8974939,4
6145398946,31.1950989,29.8996701,3
6145398951,31.1943287,29.8989982,3
6145398952,31.1950207,29.8986316,3
6145398953,31.195891,29.8986893,3
6145398955,31.1953613,29.8995365,4
6145398958,31.1973036,29.89964,3
6145398961,31.1974587,29.8996966,3
6145398962,31.19709,29.8978056,3
6145398967,31.1990892,29.9025139,3
6145398968,31.1995428,29.9027805,3
6145398969,31.199668,29.9026475,3
6145398970,31.1993463,29.9022494,3
6145398975,31.200104,29.9021846,3
6145398976,31.1997793,29.9017685,3
6145398979,31.1983646,29.9012227,3
6149860859,31.1866833,29.8867032,3
6149860860,31.1865067,29.8866268,3
6149860861,31.1863661,29.8865611,3
6149860865,31.1861207,29.8873541,3
6149860866,31.1864487,29.8865997,3
6149860882,31.186162,29.8865242,3
6149860883,31.1872935,29.8869497,3
6149871086,31.193973,29.890616,3
6149871087,31.1940676,29.8902548,4
6149871088,31.1942465,29.8925757,3
6149871089,31.1944951,29.8918851,1
6149871090,31.1923086,29.8925064,3
6149871091,31.1920146,29.8921139,3
6149871093,31.1913142,29.8917318,3
6149871095,31.1920511,29.890693,3
6149871096,31.1917401,29.8908097,3
6149871097,31.191469,29.8916027,3
6149871098,31.1912512,29.891233,3
6149871099,31.1916415,29.8914568,3
6149871100,31.1914175,29.8910897,3
6149871101,31.1915755,29.8909536,3
6149871102,31.1898185,29.8910069,4
6149871103,31.190462,29.890309,4
6149871104,31.1905394,29.8900292,4
6149871105,31.1901211,29.8899566,3
6149871107,31.190735,29.8904092,3
6149871108,31.1912833,29.8899487,3
6149871111,31.1895945,29.8922824,3
6149871112,31.1909278,29.8921722,3
6149871113,31.1914716,29.8919214,3
6149871114,31.1911195,29.8926339,3
6149871115,31.1903352,29.8997654,1
6149871116,31.1906232,29.8995683,1
6149871117,31.1900037,29.8992866,1
6149871118,31.1905773,29.8987287,1
6149871119,31.1907666,29.8992799,1
6149871120,31.1904866,29.8990372,1
6149871121,31.1915322,29.8992567,3
6149871122,31.191322,29.8993711,3
6149871123,31.1910748,29.8995022,3
6149871124,31.1912035,29.8998284,4
6149871125,31.191134,29.8996523,4
6149871126,31.1910542,29.8994486,3
6149871127,31.190494,29.9001993,4
6149871128,31.1904263,29.9000143,4
6149871129,31.1903562,29.8998227,4
6149871130,31.1897221,29.8998333,3
6149871131,31.1896036,29.8995017,4
6149871132,31.189453,29.8990345,3
6149871133,31.1908149,29.9000318,4
6149871134,31.1907412,29.8998535,4
6149871135,31.1906609,29.8996595,4
6149871136,31.1882487,29.8991322,3
6149871149,31.190223,29.9003411,4
6149871150,31.1901539,29.9001536,4
6149871151,31.1900856,29.8999681,4
6149871152,31.1887008,29.900452,3
6149871154,31.1879781,29.9009326,3
6149871155,31.1882115,29.9007784,3
6149871159,31.1888243,29.9027414,3
6149871160,31.1894246,29.9020649,3
6149871161,31.1895501,29.901597,3
6149871162,31.188825,29.903313,3
6149871164,31.1892309,29.9035706,3
6149871165,31.1893946,29.9044953,3
6149871166,31.1897465,29.9047141,3
6149871167,31.1895166,29.9042259,3
6149871168,31.1898697,29.9044434,3
6149871169,31.1894238,29.9036961,3
6149871170,31.1892887,29.9047283,3
6149871181,31.1883447,29.9069159,3
6149871182,31.185511,29.9055509,1
6149871285,31.1849028,29.9072447,4
6149871287,31.18547,29.9070232,3
6149871288,31.1859941,29.9068191,3
6149871289,31.1859355,29.9068419,3
6149871290,31.1856363,29.9059126,4
6149871291,31.1870895,29.9064074,3
6149871292,31.1869776,29.9061258,4
6149871293,31.1868708,29.9058661,4
6149871294,31.1867652,29.9056119,3
6149871315,31.1881332,29.9092384,3
6149871316,31.1885727,29.9052487,3
6149871317,31.1864525,29.9064145,3
6149871318,31.18664,29.9066537,3
6149871319,31.1867781,29.9069074,3
6149871320,31.18626,29.9067148,4
6149871322,31.1863428,29.906158,3
6149871323,31.1854939,29.9049537,3
6149871324,31.1850415,29.9047712,3
6149871326,31.1841191,29.9075507,3
6149871327,31.1843784,29.9074495,3
6149871328,31.1857365,29.9069194,3
6149871329,31.1856186,29.9069653,3
6149871330,31.1852926,29.9070925,3
6149871331,31.1845528,29.9073814,3
6149871332,31.1852181,29.9071216,3
6149871333,31.1846322,29.9073504,3
6149871334,31.1864334,29.9097353,3
6149871335,31.1858739,29.9099878,3
6149871336,31.185606,29.9101142,3
6149871337,31.1865103,29.9097016,3
6149871338,31.185494,29.910171,3
6149871339,31.1857578,29.9100428,3
6149871341,31.1832426,29.9113,4
6149871343,31.1866811,29.9096297,3
6149871344,31.1868739,29.9095474,3
6149871345,31.1869827,29.9094969,3
6149871346,31.1839602,29.9109552,3
6149871347,31.184208,29.9116019,3
6149871348,31.1836686,29.9111239,3
6149871352,31.1835735,29.9115447,3
6149871355,31.1845074,29.9119796,3
6149871358,31.1852031,29.9103187,3
6149871359,31.1846075,29.9106226,3
6149871360,31.1849043,29.9104707,3
6149871361,31.1842852,29.9107886,3
6149871382,31.1838561,29.9076566,3
6149871511,31.1821017,29.9078438,3
6149871545,31.1812276,29.9053253,3
6149871820,31.1788976,29.9016684,3
6149903008,31.1903698,29.8890768,3
6149903009,31.1904614,29.8887602,3
6149903010,31.1901789,29.8889991,3
6149903011,31.1902665,29.8886809,3
6149903012,31.19034,29.8887108,3
6149903013,31.1904836,29.8882122,3
6149903019,31.1885592,29.8874479,4
6149906504,31.1916073,29.889841,3
6149906505,31.191056,29.8896188,4
6149906506,31.1914812,29.8891655,3
6149906507,31.1916279,29.888672,3
6149906508,31.1909025,29.8901769,3
6149906510,31.1911219,29.889394,4
6149906511,31.1912181,29.8890629,4
6149906514,31.1905496,29.8894147,4
6150076271,31.1795986,29.8876769,3
6150225214,31.198115,29.9516519,3
6150225215,31.1983405,29.9515391,3
6150225220,31.1968683,29.9482142,3
6150225249,31.1973591,29.9483373,3
6150225257,31.1974755,29.9527243,1
6150225275,31.1954967,29.94837,3
6150225277,31.1959187,29.9480666,1
6150225284,31.1978673,29.9517759,3
6150225301,31.1906599,29.9367168,3
6151015762,31.1730755,29.9669306,4
6151015764,31.172145,29.9675462,4
6151015775,31.1813117,29.9615098,3
6151015776,31.1778868,29.9637656,3
6151015778,31.170068,29.9688886,3
6151015962,31.1873443,29.9361858,3
6151015964,31.1860135,29.9336833,1
6151015979,31.1873169,29.9317352,4
6151015980,31.1871968,29.9314696,4
6151015981,31.1883381,29.9314661,3
6151015982,31.1874484,29.9320257,3
6151015983,31.1886948,29.9322341,3
6151015984,31.1869206,29.9332979,3
6151049130,31.176052,29.9765572,3
6151675825,31.1699497,29.9401703,3
6151675992,31.178302,29.9397585,1
6151676018,31.185184,29.9351598,3
6152137675,31.1890513,29.9329967,3
6152137679,31.1876126,29.9338896,3
6163555626,31.181797,29.9673061,3
6163555898,31.1781925,29.9727611,3
6163555946,31.1803777,29.9692815,3
6163555950,31.1795933,29.9705211,3
6163555965,31.17887,29.9716616,3
6166931048,31.1740567,29.9663097,3
6166931054,31.176947,29.9644013,3
6168353611,31.1817649,30.0057766,4
6168353621,31.1805767,29.9949859,3
6168353638,31.1805998,29.9988925,3
6168353639,31.179632,29.9989173,4
6168827116,31.1880722,29.9174356,4
6168899278,31.1833875,30.0055558,4
6168899279,31.1833895,30.0065797,4
6168899280,31.1855259,30.009681,3
6168899281,31.1844668,30.0065731,4
6169067222,31.1998455,29.9662426,3
6169067229,31.2017482,29.9703222,3
6169105714,31.2004511,29.9671586,3
6169105719,31.201573,29.9705542,3
6169105729,31.1997148,29.9665583,4
6169105730,31.1993808,29.9662895,3
6169105731,31.1999317,29.966436,3
6169105732,31.1995174,29.9666677,3
6169105739,31.1990933,29.9640259,3
6169105743,31.1962446,29.9583515,1
6169105771,31.19625,29.958267,3
6169105777,31.1993978,29.958112,3
6169105778,31.1997261,29.9575026,3
6169105779,31.1989093,29.9580456,3
6169105780,31.1995961,29.9572148,3
6169105784,31.1993271,29.9566193,3
6169105785,31.198482,29.9571516,3
6169105787,31.1983543,29.9568749,4
6169105789,31.198181,29.9564992,4
6169105792,31.1980416,29.9561972,4
6169105794,31.1979887,29.9558703,3
6169105796,31.1979225,29.9559391,3
6169105812,31.1978126,29.955643,3
6169105818,31.1972987,29.9566765,3
6169105857,31.1987178,29.9642135,3
6169149582,31.1973268,29.9547467,1
6169149584,31.1974319,29.9544255,3
6169149785,31.1978328,29.9548421,3
6172525391,31.244127,29.9657793,3
6172525393,31.2435042,29.966814,3
6172724554,31.2415008,29.9797945,3
6172729157,31.2425365,29.9804597,4
6172729158,31.2412011,29.9795888,3
6176909576,31.1670263,29.995297,3
6186118694,31.1812589,30.0569093,1
6186118931,31.1652266,30.0328008,4
6186119186,31.1667091,29.9953045,3
6186119432,31.1638222,29.9954019,3
6186119439,31.1630214,29.995447,3
6186228655,31.1756848,29.9950912,3
6186228661,31.1766554,29.9950681,3
6186228662,31.17764,29.995042,3
6186228663,31.1786199,29.9950214,3
6186229290,31.167726,29.9952804,3
6186288365,31.1761509,29.9950801,3
6186288383,31.1747162,29.9951154,3
6186288585,31.1737478,29.9951397,3
6186288591,31.1716296,29.9951927,3
6186288592,31.1706429,29.995211,3
6186288593,31.1687244,29.9952566,3
6186288594,31.1696493,29.9952347,3
6224426114,31.2519799,29.9831014,3
6224426115,31.2532576,29.9816749,3
6224426116,31.25393,29.9885291,3
6224426117,31.2541986,29.9882583,1
6224426118,31.2553863,29.9910456,3
6224426119,31.2563731,29.9901628,3
6224426120,31.2559755,29.9895678,4
6224426121,31.2561423,29.9903693,3
6224426122,31.2557413,29.9897443,4
6224706781,31.2563548,29.9919149,3
6224706782,31.2556693,29.9907924,3
6229403912,31.2527991,29.9844376,3
6229403913,31.2521618,29.983619,3
6229403914,31.2524792,29.9840266,3
6229403915,31.2526756,29.9838088,3
6253640994,31.2220584,29.9861473,3
6265267168,31.2435707,30.0047121,3
6265267169,31.2441243,30.0055796,3
6265273567,31.2440424,30.0043011,3
6269187709,31.2435691,30.0074635,3
6269187711,31.2475845,30.0061486,3
6269187712,31.2488099,30.005089,3
6295760895,31.2415841,30.0851249,3
6295760898,31.2409704,30.0873236,3
6301088523,31.2009089,30.0921053,3
6301205903,31.2000439,30.0923668,1
6301205908,31.2005309,30.0917405,3
6301205909,31.2003032,30.0915138,1
6307910169,31.2358678,29.9721944,3
6307910176,31.2348823,29.9716011,3
6307910178,31.2355771,29.9723762,3
6307910184,31.2373289,29.9716353,3
6307910985,31.2365158,29.9719159,3
6307910986,31.2372488,29.9714721,3
6307910987,31.2364516,29.9717767,3
6307910988,31.2371712,29.9713138,3
6307910991,31.2375633,29.9719889,3
6307910993,31.2384008,29.9731097,1
6307910995,31.2386484,29.9725041,4
6307910999,31.2394581,29.9764508,3
6307911002,31.2392785,29.9760775,4
6307911003,31.2391269,29.9758793,3
6307911004,31.2389067,29.9749296,3
6307911011,31.2384446,29.975249,3
6307911018,31.2394478,29.9745555,3
6307911019,31.2397186,29.9743682,3
6307911020,31.2392359,29.974702,3
6307994408,31.2384005,29.9762756,3
6307994416,31.2397258,29.9780665,3
6307994424,31.2398995,29.979828,3
6307994426,31.2403048,29.9794712,3
6307994427,31.2396714,29.9800935,3
6307994432,31.2393546,29.9767307,3
6307994435,31.2405051,29.9769461,3
6307994436,31.2403399,29.9769124,3
6307994443,31.2400209,29.9739111,3
6307994444,31.2396181,29.9741772,3
6307994446,31.2398169,29.9745418,3
6307994448,31.2400463,29.9749625,4
6307994451,31.2382082,29.9722849,3
6307994452,31.238499,29.9714517,3
6307994453,31.2383485,29.9723546,3
6307994454,31.2386517,29.971525,3
6307994455,31.2387874,29.9715901,3
6307994456,31.2383518,29.971381,3
6307994457,31.2384502,29.9724054,3
6307994458,31.2389498,29.9711523,3
6307994459,31.2380657,29.9722141,3
6307994460,31.2378751,29.9721197,3
6308168828,31.2299273,29.973561,3
6308168829,31.2320863,29.9707868,4
6308168838,31.2340896,29.9739202,3
6308168845,31.2333921,29.9744622,3
6308168855,31.2338136,29.9740299,3
6308168857,31.2345107,29.973777,3
6308168860,31.2346375,29.9740251,3
6308168874,31.2364026,29.9746428,3
6308168881,31.2332315,29.9741001,3
6308169793,31.2367555,29.9724355,3
6308169794,31.2375106,29.9719667,3
6308169795,31.2366722,29.972255,3
6308169796,31.2374086,29.9717977,3
6308195458,31.2350507,29.9797659,3
6308243386,31.2304688,29.9767342,3
6308243390,31.231157,29.9794816,3
6308243391,31.231727,29.9794923,3
6308243394,31.2355817,29.9783324,3
6308243395,31.2364274,29.9769456,3
6308243405,31.2376293,29.9800284,3
6308243406,31.2376578,29.979706,1
6308243407,31.2373988,29.9793554,3
6310538589,31.1739496,30.0060236,4
6310538604,31.1758406,30.0059697,4
6310538616,31.1777181,30.0059178,4
6310538622,31.1786887,30.0058793,4
6310538624,31.1786658,30.0024176,4
6310538631,31.179625,30.005848,4
6310538634,31.1796296,30.0023907,4
6310538636,31.1767887,30.0059581,4
